ID,utterance,annotation,list-ID
404,et \<trail off question\> [media],"[NULL,NULL,NULL]",1
404,et \<trail off question\> [media],"[NULL,NULL,NULL]",2
405,c'est pourquoi ?,"[NULL,NULL,NULL]",1
405,c'est pourquoi ?,"[PAR-Initiation:Information-seeking:explanation-based,Complex-long,NULL]",2
406,i font les bébés i mettent le pouce dans le dans le dans la bouche ? [media],"[NULL,NULL,NULL]",1
406,i font les bébés i mettent le pouce dans le dans le dans la bouche ? [media],"[NULL,NULL,NULL]",2
407,non . [media],"[NULL,NULL,NULL]",1
407,non . [media],"[NULL,NULL,NULL]",2
408,0. alors pourquoi i s'appellent B_B_Brunes ? [media],"[NULL,NULL,NULL]",1
408,0. alors pourquoi i s'appellent B_B_Brunes ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
409,parce que . [media],"[NULL,NULL,NULL]",1
409,parce que . [media],"[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2
410,i s'appellent B_B_Brunes . [media],"[NULL,NULL,NULL]",1
410,i s'appellent B_B_Brunes . [media],"[NULL,NULL,NULL]",2
411,ah ouais .,"[NULL,NULL,NULL]",1
411,ah ouais .,"[NULL,NULL,NULL]",2
412,alors qu'est-ce qu'i chantent B_B_Brunes ? [media],"[NULL,NULL,NULL]",1
412,alors qu'est-ce qu'i chantent B_B_Brunes ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
413,[quote] voilà xxx .,"[NULL,NULL,NULL]",1
413,[quote] voilà xxx .,"[NULL,NULL,NULL]",2
414,c'est laquelle ta chanson préférée ? [media],"[NULL,NULL,NULL]",1
414,c'est laquelle ta chanson préférée ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
415,euh . [media],"[NULL,NULL,NULL]",1
415,euh . [media],"[NULL,NULL,NULL]",2
416,dis moi un peu parce que vraiment je connais pas du tout et comme ça je vais aller écouter . [media],"[NULL,NULL,NULL]",1
416,dis moi un peu parce que vraiment je connais pas du tout et comme ça je vais aller écouter . [media],"[NULL,NULL,NULL]",2
417,[quote] m'en souviens plus .,"[NULL,NULL,NULL]",1
417,[quote] m'en souviens plus .,"[NULL,NULL,NULL]",2
418,tu t'en souviens plus ? [media],"[NULL,NULL,NULL]",1
418,tu t'en souviens plus ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
419,[quote] ah oh non .,"[NULL,NULL,NULL]",1
419,[quote] ah oh non .,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
420,tu te souviens plus ? [media],"[NULL,NULL,NULL]",1
420,tu te souviens plus ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
421,tu l'écoutes tous les jours . [media],"[NULL,NULL,NULL]",1
421,tu l'écoutes tous les jours . [media],"[NULL,NULL,NULL]",2
422,mais je m'en souviens plus . [media],"[NULL,NULL,NULL]",1
422,mais je m'en souviens plus . [media],"[NULL,NULL,NULL]",2
423,ça parle de quoi ? [media],"[NULL,NULL,NULL]",1
423,ça parle de quoi ? [media],"[NULL,NULL,NULL]",2
424,[quote] on peut euh l'écouter ?,"[NULL,NULL,NULL]",1
424,[quote] on peut euh l'écouter ?,"[NULL,NULL,NULL]",2
425,on l'écoutera après chérie . [media],"[NULL,NULL,NULL]",1
425,on l'écoutera après chérie . [media],"[NULL,NULL,NULL]",2
426,[quote] après après .,"[NULL,NULL,NULL]",1
426,[quote] après après .,"[NULL,NULL,NULL]",2
427,si . [media],"[NULL,NULL,NULL]",1
427,si . [media],"[NULL,NULL,NULL]",2
428,ben non pas maintenant . [media],"[NULL,NULL,NULL]",1
428,ben non pas maintenant . [media],"[NULL,NULL,NULL]",2
429,parce que après il va y avoir que ça dans le film . [media],"[NULL,NULL,NULL]",1
429,parce que après il va y avoir que ça dans le film . [media],"[NULL,NULL,NULL]",2
430,ah oui on entendra que la musique . [media],"[NULL,NULL,NULL]",1
430,ah oui on entendra que la musique . [media],"[NULL,NULL,NULL]",2
431,un sapin . [media],"[NULL,NULL,NULL]",1
431,un sapin . [media],"[NULL,NULL,NULL]",2
432,ouh non je crois pas regarde . [media],"[NULL,NULL,NULL]",1
432,ouh non je crois pas regarde . [media],"[NULL,NULL,NULL]",2
433,yyy plante . [media],"[NULL,NULL,NULL]",1
433,yyy plante . [media],"[NULL,NULL,NULL]",2
434,regarde ça doit aller ouais là .,"[NULL,NULL,NULL]",1
434,regarde ça doit aller ouais là .,"[NULL,NULL,NULL]",2
435,mets le là .,"[NULL,NULL,NULL]",1
435,mets le là .,"[NULL,NULL,NULL]",2
436,[quote] c'est une plante .,"[NULL,NULL,NULL]",1
436,[quote] c'est une plante .,"[NULL,NULL,NULL]",2
437,0. . [media],"[NULL,NULL,NULL]",1
437,0. . [media],"[NULL,NULL,NULL]",2
438,et voilà une belle plante .,"[NULL,NULL,NULL]",1
438,et voilà une belle plante .,"[NULL,NULL,NULL]",2
439,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",1
439,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",2
440,et ça regarde . [media],"[NULL,NULL,NULL]",1
440,et ça regarde . [media],"[NULL,NULL,NULL]",2
441,un cadre avec un truc euh \<interruption\> [media],"[NULL,NULL,NULL]",1
441,un cadre avec un truc euh \<interruption\> [media],"[NULL,NULL,NULL]",2
442,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
442,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
443,un peu oui . [media],"[NULL,NULL,NULL]",1
443,un peu oui . [media],"[NULL,NULL,NULL]",2
444,on dirait que c'est le sapin . [media],"[NULL,NULL,NULL]",1
444,on dirait que c'est le sapin . [media],"[NULL,NULL,NULL]",2
445,[quote] xxx . ouais .,"[NULL,NULL,NULL]",1
445,[quote] xxx . ouais .,"[NULL,NULL,NULL]",2
446,ben on a qu'à dire que c'est Noël . [media],"[NULL,NULL,NULL]",1
446,ben on a qu'à dire que c'est Noël . [media],"[NULL,NULL,NULL]",2
447,alors qu'est-ce qu'on fait à Noël ? [media],"[NULL,NULL,NULL]",1
447,alors qu'est-ce qu'on fait à Noël ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
448,on nous ? [media],"[NULL,NULL,NULL]",1
448,on nous ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
449,ben eux on dit que eux c'est nous . [media],"[NULL,NULL,NULL]",1
449,ben eux on dit que eux c'est nous . [media],"[PAR-Follow-up:Add-info,NULL,NULL]",2
450,regarde le blond c'est qui ? [media],"[NULL,NULL,NULL]",1
450,regarde le blond c'est qui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
451,Ael .,"[NULL,NULL,NULL]",1
451,Ael .,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
452,la petite fille ? [media],"[NULL,NULL,NULL]",1
452,la petite fille ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
453,moi . [media],"[NULL,NULL,NULL]",1
453,moi . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
454,le brun . [media],"[NULL,NULL,NULL]",1
454,le brun . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
455,Arthur . [media],"[NULL,NULL,NULL]",1
455,Arthur . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
456,lui . [media],"[NULL,NULL,NULL]",1
456,lui . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
457,papa . [media],"[NULL,NULL,NULL]",1
457,papa . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
458,0. . [media],"[NULL,NULL,NULL]",1
458,0. . [media],"[PAR-Follow-up:laugh,NULL,NULL]",2
459,maman . [media],"[NULL,NULL,NULL]",1
459,maman . [media],"[NULL,NULL,NULL]",2
460,alors c'est notre famille . [media],"[NULL,NULL,NULL]",1
460,alors c'est notre famille . [media],"[NULL,NULL,NULL]",2
461,le bébé on le range parce que on n' en a pas besoin \<None\> .,"[NULL,NULL,NULL]",1
461,le bébé on le range parce que on n' en a pas besoin \<None\> .,"[NULL,NULL,NULL]",2
462,0. . [media],"[NULL,NULL,NULL]",1
462,0. . [media],"[NULL,NULL,NULL]",2
463,[quote] il manque Omer .,"[NULL,NULL,NULL]",1
463,[quote] il manque Omer .,"[NULL,NULL,NULL]",2
464,[quote] si .,"[NULL,NULL,NULL]",1
464,[quote] si .,"[NULL,NULL,NULL]",2
465,tu veux encore un bébé ?,"[NULL,NULL,NULL]",1
465,tu veux encore un bébé ?,"[NULL,NULL,NULL]",2
466,qui est-ce qui va avoir un bébé ? [media],"[NULL,NULL,NULL]",1
466,qui est-ce qui va avoir un bébé ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
467,Camille . [media],"[NULL,NULL,NULL]",1
467,Camille . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
468,hum \<None\> . [media],"[NULL,NULL,NULL]",1
468,hum \<None\> . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
469,tu vas avoir un p cousin ou une p cousine . [media],"[NULL,NULL,NULL]",1
469,tu vas avoir un p cousin ou une p cousine . [media],"[PAR-Follow-up:Add-info,NULL,NULL]",2
470,encore . [media],"[NULL,NULL,NULL]",1
470,encore . [media],"[NULL,NULL,NULL]",2
471,encore ! [media],"[NULL,NULL,NULL]",1
471,encore ! [media],"[NULL,NULL,NULL]",2
472,\<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
472,\<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
473,ben oui . [media],"[NULL,NULL,NULL]",1
473,ben oui . [media],"[NULL,NULL,NULL]",2
474,t en as beaucoup ? [media],"[NULL,NULL,NULL]",1
474,t en as beaucoup ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
475,t as tu as qui comme cousin et cousine ? [media],"[NULL,NULL,NULL]",1
475,t as tu as qui comme cousin et cousine ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
476,Anouk Agathe ... [media],"[NULL,NULL,NULL]",1
476,Anouk Agathe ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
477,[quote] 0. .,"[NULL,NULL,NULL]",1
477,[quote] 0. .,"[NULL,NULL,NULL]",2
478,Timothé . [media],"[NULL,NULL,NULL]",1
478,Timothé . [media],"[NULL,NULL,NULL]",2
479,oui . [media],"[NULL,NULL,NULL]",1
479,oui . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
480,et Garance . [media],"[NULL,NULL,NULL]",1
480,et Garance . [media],"[PAR-Follow-up:Add-info,NULL,NULL]",2
481,et Garance . [media],"[NULL,NULL,NULL]",1
481,et Garance . [media],"[NULL,NULL,NULL]",2
482,moi je connais que Anouk . [media],"[NULL,NULL,NULL]",1
482,moi je connais que Anouk . [media],"[NULL,NULL,NULL]",2
483,ça fait pas beaucoup hein . [media],"[NULL,NULL,NULL]",1
483,ça fait pas beaucoup hein . [media],"[NULL,NULL,NULL]",2
484,ah non . [media],"[NULL,NULL,NULL]",1
484,ah non . [media],"[NULL,NULL,NULL]",2
485,[quote] et tu crois que ça va être un garçon ou une fille ?,"[NULL,NULL,NULL]",1
485,[quote] et tu crois que ça va être un garçon ou une fille ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
486,le bébé de Camille . [media],"[NULL,NULL,NULL]",1
486,le bébé de Camille . [media],"[NULL,NULL,NULL]",2
487,ah encore un garçon parce que il y en a qu'un . [media],"[NULL,NULL,NULL]",1
487,ah encore un garçon parce que il y en a qu'un . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
488,ah bah oui . [media],"[NULL,NULL,NULL]",1
488,ah bah oui . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
489,et tu crois qu'il va s'appeler comment ? [media],"[NULL,NULL,NULL]",1
489,et tu crois qu'il va s'appeler comment ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
490,euh m'en souviens plus . [media],"[NULL,NULL,NULL]",1
490,euh m'en souviens plus . [media],"[NULL,NULL,NULL]",2
491,mais il y a un film qui s'appelle quelque chose . [media],"[NULL,NULL,NULL]",1
491,mais il y a un film qui s'appelle quelque chose . [media],"[NULL,NULL,NULL]",2
492,un film . [media],"[NULL,NULL,NULL]",1
492,un film . [media],"[NULL,NULL,NULL]",2
493,vais montrer le film . [media],"[NULL,NULL,NULL]",1
493,vais montrer le film . [media],"[NULL,NULL,NULL]",2
494,[quote] mais où tu vas Anaé ?,"[NULL,NULL,NULL]",1
494,[quote] mais où tu vas Anaé ?,"[NULL,NULL,NULL]",2
495,xxx . [media],"[NULL,NULL,NULL]",1
495,xxx . [media],"[NULL,NULL,NULL]",2
496,xxx . [media],"[NULL,NULL,NULL]",1
496,xxx . [media],"[NULL,NULL,NULL]",2
497,hop hop hop . [media],"[NULL,NULL,NULL]",1
497,hop hop hop . [media],"[NULL,NULL,NULL]",2
498,mettre un fauteuil .,"[NULL,NULL,NULL]",1
498,mettre un fauteuil .,"[NULL,NULL,NULL]",2
499,0. . [media],"[NULL,NULL,NULL]",1
499,0. . [media],"[NULL,NULL,NULL]",2
500,attention hein . [media],"[NULL,NULL,NULL]",1
500,attention hein . [media],"[NULL,NULL,NULL]",2
501,t arrives à attraper ? [media],"[NULL,NULL,NULL]",1
501,t arrives à attraper ? [media],"[NULL,NULL,NULL]",2
502,ohlàlà . [media],"[NULL,NULL,NULL]",1
502,ohlàlà . [media],"[NULL,NULL,NULL]",2
503,[quote] ouille ouille ouille .,"[NULL,NULL,NULL]",1
503,[quote] ouille ouille ouille .,"[NULL,NULL,NULL]",2
504,qu'est-ce que tu cherches ? [media],"[NULL,NULL,NULL]",1
504,qu'est-ce que tu cherches ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
505,le film d' Aladin . [media],"[NULL,NULL,NULL]",1
505,le film d' Aladin . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
506,ah ben il est là . [media],"[NULL,NULL,NULL]",1
506,ah ben il est là . [media],"[NULL,NULL,NULL]",2
507,parce que tu \<interruption question\> [media],"[NULL,NULL,NULL]",1
507,parce que tu \<interruption question\> [media],"[NULL,NULL,NULL]",2
508,[quote] c'est Aladin .,"[NULL,NULL,NULL]",1
508,[quote] c'est Aladin .,"[NULL,NULL,NULL]",2
509,tu crois que ton cousin il va s'appeler Aladin ? [media],"[NULL,NULL,NULL]",1
509,tu crois que ton cousin il va s'appeler Aladin ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
510,ben c'est Aladin ça . [media],"[NULL,NULL,NULL]",1
510,ben c'est Aladin ça . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
511,oui mais Anaé tu sais \<self interruption\> [media],"[NULL,NULL,NULL]",1
511,oui mais Anaé tu sais \<self interruption\> [media],"[PAR-Follow-up:other,NULL,NULL]",2
512,[quote] xxx .,"[NULL,NULL,NULL]",1
512,[quote] xxx .,"[NULL,NULL,NULL]",2
513,on était en_train de parler d' un prénom .,"[NULL,NULL,NULL]",1
513,on était en_train de parler d' un prénom .,"[NULL,NULL,NULL]",2
514,oui non mais je sais je sais pourquoi . [media],"[NULL,NULL,NULL]",1
514,oui non mais je sais je sais pourquoi . [media],"[NULL,NULL,NULL]",2
515,c'est parce que comme . ils ont tous un prénom qui commence par un a ... [media],"[NULL,NULL,NULL]",1
515,c'est parce que comme . ils ont tous un prénom qui commence par un a ... [media],"[NULL,NULL,NULL]",2
516,[quote] ah .,"[NULL,NULL,NULL]",1
516,[quote] ah .,"[NULL,NULL,NULL]",2
517,c'est Aladin .,"[NULL,NULL,NULL]",1
517,c'est Aladin .,"[NULL,NULL,NULL]",2
518,ah . [media],"[NULL,NULL,NULL]",1
518,ah . [media],"[NULL,NULL,NULL]",2
519,l'autre jour i cherchaient des prénoms qui commencent par un a .,"[NULL,NULL,NULL]",1
519,l'autre jour i cherchaient des prénoms qui commencent par un a .,"[NULL,NULL,NULL]",2
520,[quote] c'est Aladin .,"[NULL,NULL,NULL]",1
520,[quote] c'est Aladin .,"[NULL,NULL,NULL]",2
521,ah y avait Aladin dedans . [media],"[NULL,NULL,NULL]",1
521,ah y avait Aladin dedans . [media],"[NULL,NULL,NULL]",2
522,parce que Arthur Ael c'est déjà pris . [media],"[NULL,NULL,NULL]",1
522,parce que Arthur Ael c'est déjà pris . [media],"[NULL,NULL,NULL]",2
523,c'est Aladin ça \<self interruption\>,"[NULL,NULL,NULL]",1
523,c'est Aladin ça \<self interruption\>,"[NULL,NULL,NULL]",2
524,comme film c'est Aladin ça .,"[NULL,NULL,NULL]",1
524,comme film c'est Aladin ça .,"[NULL,NULL,NULL]",2
525,Aladar il s'appelle . [media],"[NULL,NULL,NULL]",1
525,Aladar il s'appelle . [media],"[NULL,NULL,NULL]",2
526,ah j'ai compris Aladin . [media],"[NULL,NULL,NULL]",1
526,ah j'ai compris Aladin . [media],"[NULL,NULL,NULL]",2
527,[quote] xxx .,"[NULL,NULL,NULL]",1
527,[quote] xxx .,"[NULL,NULL,NULL]",2
528,oui mais elle dit Aladin mais là c'est euh le dinosaure il s'appelle c'est Aladar . [media],"[NULL,NULL,NULL]",1
528,oui mais elle dit Aladin mais là c'est euh le dinosaure il s'appelle c'est Aladar . [media],"[NULL,NULL,NULL]",2
529,Aladar . [media],"[NULL,NULL,NULL]",1
529,Aladar . [media],"[NULL,NULL,NULL]",2
530,[quote] ça ressemble à Aladin mais c'est pas tout_à_fait pareil .,"[NULL,NULL,NULL]",1
530,[quote] ça ressemble à Aladin mais c'est pas tout_à_fait pareil .,"[NULL,NULL,NULL]",2
531,c'est \<interruption\> [media],"[NULL,NULL,NULL]",1
531,c'est \<interruption\> [media],"[NULL,NULL,NULL]",2
532,oui Aladin c'est un autre .,"[NULL,NULL,NULL]",1
532,oui Aladin c'est un autre .,"[NULL,NULL,NULL]",2
533,ouais . [media],"[NULL,NULL,NULL]",1
533,ouais . [media],"[NULL,NULL,NULL]",2
534,[quote] qui est dans le film .,"[NULL,NULL,NULL]",1
534,[quote] qui est dans le film .,"[NULL,NULL,NULL]",2
535,d'accord . [media],"[NULL,NULL,NULL]",1
535,d'accord . [media],"[NULL,NULL,NULL]",2
536,c'est un autre film Aladin . [media],"[NULL,NULL,NULL]",1
536,c'est un autre film Aladin . [media],"[NULL,NULL,NULL]",2
537,d'accord . [media],"[NULL,NULL,NULL]",1
537,d'accord . [media],"[NULL,NULL,NULL]",2
538,alors on continue avec la maison .,"[NULL,NULL,NULL]",1
538,alors on continue avec la maison .,"[NULL,NULL,NULL]",2
539,ouh pardon Omer . [media],"[NULL,NULL,NULL]",1
539,ouh pardon Omer . [media],"[NULL,NULL,NULL]",2
540,alors on a dit que c'était Noël . [media],"[NULL,NULL,NULL]",1
540,alors on a dit que c'était Noël . [media],"[NULL,NULL,NULL]",2
541,qu'est-ce qu'on fait . à Noël ? [media],"[NULL,NULL,NULL]",1
541,qu'est-ce qu'on fait . à Noël ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
542,qu'est-ce qu'on prépare ? [media],"[NULL,NULL,NULL]",1
542,qu'est-ce qu'on prépare ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
543,nous . [media],"[NULL,NULL,NULL]",1
543,nous . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
544,on va préparer à manger ? [media],"[NULL,NULL,NULL]",1
544,on va préparer à manger ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
545,oui . [media],"[NULL,NULL,NULL]",1
545,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
546,mais avant on était \<None\> \<None\> là-haut \<None\> \<None\> et après on voyait le Père_Noël il est passé . [media],"[NULL,NULL,NULL]",1
546,mais avant on était \<None\> \<None\> là-haut \<None\> \<None\> et après on voyait le Père_Noël il est passé . [media],"[NULL,NULL,NULL]",2
547,et alors qu'est-ce qu'on qu'est-ce que vous avez fait là-haut ? [media],"[NULL,NULL,NULL]",1
547,et alors qu'est-ce qu'on qu'est-ce que vous avez fait là-haut ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
548,tu as vu pour de vrai le Père_Noël ? [media],"[NULL,NULL,NULL]",1
548,tu as vu pour de vrai le Père_Noël ? [media],"[NULL,NULL,NULL]",2
549,[quote] et on l'a appelé ?,"[NULL,NULL,NULL]",1
549,[quote] et on l'a appelé ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
550,oui . [media],"[NULL,NULL,NULL]",1
550,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
551,ohlàlà . [media],"[NULL,NULL,NULL]",1
551,ohlàlà . [media],"[NULL,NULL,NULL]",2
552,[quote] et vous avez chanté pour l'appeler .,"[NULL,NULL,NULL]",1
552,[quote] et vous avez chanté pour l'appeler .,"[PAR-Follow-up:Add-info,NULL,NULL]",2
553,ben oui . [media],"[NULL,NULL,NULL]",1
553,ben oui . [media],"[NULL,NULL,NULL]",2
554,qu'est-ce que t as chanté ? [media],"[NULL,NULL,NULL]",1
554,qu'est-ce que t as chanté ? [media],"[NULL,NULL,NULL]",2
555,0. . [media],"[NULL,NULL,NULL]",1
555,0. . [media],"[NULL,NULL,NULL]",2
556,je sais pas moi . [media],"[NULL,NULL,NULL]",1
556,je sais pas moi . [media],"[NULL,NULL,NULL]",2
557,qu'est-ce que tu as chanté ? [media],"[NULL,NULL,NULL]",1
557,qu'est-ce que tu as chanté ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
558,il est né le divine enfant . [media],"[NULL,NULL,NULL]",1
558,il est né le divine enfant . [media],"[NULL,NULL,NULL]",2
559,[quote] il est né \<None\> ...,"[NULL,NULL,NULL]",1
559,[quote] il est né \<None\> ...,"[NULL,NULL,NULL]",2
560,il est né le divile enfant . [media],"[NULL,NULL,NULL]",1
560,il est né le divile enfant . [media],"[NULL,NULL,NULL]",2
561,le divile enfant ? [media],"[NULL,NULL,NULL]",1
561,le divile enfant ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
562,le divine enfant . [media],"[NULL,NULL,NULL]",1
562,le divine enfant . [media],"[NULL,NULL,NULL]",2
563,0. . [media],"[NULL,NULL,NULL]",1
563,0. . [media],"[NULL,NULL,NULL]",2
564,et puis quoi d' autre ?,"[NULL,NULL,NULL]",1
564,et puis quoi d' autre ?,"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
565,0. . [media],"[NULL,NULL,NULL]",1
565,0. . [media],"[NULL,NULL,NULL]",2
566,[quote] quoi d' autre ?,"[NULL,NULL,NULL]",1
566,[quote] quoi d' autre ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
567,pap petit Papa_Noël . [media],"[NULL,NULL,NULL]",1
567,pap petit Papa_Noël . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
568,bah oui . [media],"[NULL,NULL,NULL]",1
568,bah oui . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
569,ah ça fait comment ça ? [media],"[NULL,NULL,NULL]",1
569,ah ça fait comment ça ? [media],"[NULL,NULL,NULL]",2
570,petit Papa_Noël . [media],"[NULL,NULL,NULL]",1
570,petit Papa_Noël . [media],"[NULL,NULL,NULL]",2
571,0. . [media],"[NULL,NULL,NULL]",1
571,0. . [media],"[NULL,NULL,NULL]",2
572,quand tu desc \<None\> . [media],"[NULL,NULL,NULL]",1
572,quand tu desc \<None\> . [media],"[NULL,NULL,NULL]",2
573,[quote] descendras ...,"[NULL,NULL,NULL]",1
573,[quote] descendras ...,"[NULL,NULL,NULL]",2
574,du ciel \<None\> . [media],"[NULL,NULL,NULL]",1
574,du ciel \<None\> . [media],"[NULL,NULL,NULL]",2
575,avec ... [media],"[NULL,NULL,NULL]",1
575,avec ... [media],"[NULL,NULL,NULL]",2
576,[quote] des jouets \<None\> ... [media],"[NULL,NULL,NULL]",1
576,[quote] des jouets \<None\> ... [media],"[NULL,NULL,NULL]",2
577,[quote] par ... [media],"[NULL,NULL,NULL]",1
577,[quote] par ... [media],"[NULL,NULL,NULL]",2
578,[quote] milliers ... [media],"[NULL,NULL,NULL]",1
578,[quote] milliers ... [media],"[NULL,NULL,NULL]",2
579,n' ou ... [media],"[NULL,NULL,NULL]",1
579,n' ou ... [media],"[NULL,NULL,NULL]",2
580,[quote] ... [media],"[NULL,NULL,NULL]",1
580,[quote] ... [media],"[NULL,NULL,NULL]",2
581,[quote] pas ... [media],"[NULL,NULL,NULL]",1
581,[quote] pas ... [media],"[NULL,NULL,NULL]",2
582,[quote] mon ... [media],"[NULL,NULL,NULL]",1
582,[quote] mon ... [media],"[NULL,NULL,NULL]",2
583,[quote] pe ... [media],"[NULL,NULL,NULL]",1
583,[quote] pe ... [media],"[NULL,NULL,NULL]",2
584,[quote] ...,"[NULL,NULL,NULL]",1
584,[quote] ...,"[NULL,NULL,NULL]",2
585,[quote] soulier .,"[NULL,NULL,NULL]",1
585,[quote] soulier .,"[NULL,NULL,NULL]",2
586,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
586,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
587,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
587,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
588,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
588,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
589,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
589,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
590,[quote] 0. .,"[NULL,NULL,NULL]",1
590,[quote] 0. .,"[NULL,NULL,NULL]",2
591,[quote] peu à cause de moi \<None\> .,"[NULL,NULL,NULL]",1
591,[quote] peu à cause de moi \<None\> .,"[NULL,NULL,NULL]",2
592,0. . [media],"[NULL,NULL,NULL]",1
592,0. . [media],"[NULL,NULL,NULL]",2
593,et alors à ce moment là le Père_Noël est arrivé .,"[NULL,NULL,NULL]",1
593,et alors à ce moment là le Père_Noël est arrivé .,"[NULL,NULL,NULL]",2
594,c'est ça ? [media],"[NULL,NULL,NULL]",1
594,c'est ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
595,0. . [media],"[NULL,NULL,NULL]",1
595,0. . [media],"[CHI-Response:No-label,NULL,NULL]",2
596,non ? [media],"[NULL,NULL,NULL]",1
596,non ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
597,[quote] non ?,"[NULL,NULL,NULL]",1
597,[quote] non ?,"[NULL,NULL,NULL]",2
598,ça l'a pas fait v quand t as chanté ? [media],"[NULL,NULL,NULL]",1
